scenario_id,variant_id,scheduler_name,metric,dimension,unit,run_count,mean,sample_std,seed_values
device_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,inference_time,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,network_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,queue_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_count,incorrect_static_estimate,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_count,inference_time,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_count,network_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_count,queue_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_rate,incorrect_static_estimate,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_rate,inference_time,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_rate,network_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,min_completion,min_completion,deadline_miss_cause_rate,queue_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_count,incorrect_static_estimate,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_count,inference_time,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_count,network_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_count,queue_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_rate,incorrect_static_estimate,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_rate,inference_time,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_rate,network_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
device_slowdown,round_robin,round_robin,deadline_miss_cause_rate,queue_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_count,incorrect_static_estimate,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_count,inference_time,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_count,network_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_count,queue_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_rate,incorrect_static_estimate,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_rate,inference_time,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_rate,network_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,edgeweaver,edgeweaver,deadline_miss_cause_rate,queue_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_count,incorrect_static_estimate,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_count,inference_time,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_count,network_delay,requests,5,15.2,3.7682887362833544,"[{""seed"":1,""value"":12.0},{""seed"":2,""value"":17.0},{""seed"":3,""value"":13.0},{""seed"":4,""value"":13.0},{""seed"":5,""value"":21.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_count,queue_delay,requests,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,incorrect_static_estimate,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,inference_time,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,network_delay,ratio_of_completed_deadline_misses,5,1.0,0.0,"[{""seed"":1,""value"":1.0},{""seed"":2,""value"":1.0},{""seed"":3,""value"":1.0},{""seed"":4,""value"":1.0},{""seed"":5,""value"":1.0}]"
network_slowdown,fastest_device,fastest_device,deadline_miss_cause_rate,queue_delay,ratio_of_completed_deadline_misses,5,0.0,0.0,"[{""seed"":1,""value"":0.0},{""seed"":2,""value"":0.0},{""seed"":3,""value"":0.0},{""seed"":4,""value"":0.0},{""seed"":5,""value"":0.0}]"
