run_id,scenario_id,variant_id,scheduler_name,seed,metric,dimension,value,unit
core-bursty-min_completion-seed-2,bursty,min_completion,min_completion,2,device_utilization,gateway,0.0,ratio
core-bursty-min_completion-seed-2,bursty,min_completion,min_completion,2,device_utilization,mobile,0.003013575949998449,ratio
core-bursty-min_completion-seed-3,bursty,min_completion,min_completion,3,device_utilization,edge-server,0.0,ratio
core-bursty-min_completion-seed-3,bursty,min_completion,min_completion,3,device_utilization,gateway,0.0,ratio
core-bursty-min_completion-seed-3,bursty,min_completion,min_completion,3,device_utilization,mobile,0.0027675697499986197,ratio
core-bursty-min_completion-seed-4,bursty,min_completion,min_completion,4,device_utilization,edge-server,0.0,ratio
core-bursty-min_completion-seed-4,bursty,min_completion,min_completion,4,device_utilization,gateway,0.0,ratio
core-bursty-min_completion-seed-4,bursty,min_completion,min_completion,4,device_utilization,mobile,0.0029520743999983095,ratio
core-bursty-min_completion-seed-5,bursty,min_completion,min_completion,5,device_utilization,edge-server,0.0,ratio
core-bursty-min_completion-seed-5,bursty,min_completion,min_completion,5,device_utilization,gateway,0.0,ratio
core-bursty-min_completion-seed-5,bursty,min_completion,min_completion,5,device_utilization,mobile,0.002921323624998513,ratio
core-bursty-round_robin-seed-1,bursty,round_robin,round_robin,1,device_utilization,edge-server,0.0002287857659992369,ratio
core-bursty-round_robin-seed-1,bursty,round_robin,round_robin,1,device_utilization,gateway,0.0005116928959996585,ratio
core-bursty-round_robin-seed-1,bursty,round_robin,round_robin,1,device_utilization,mobile,0.0009840247999994972,ratio
core-bursty-round_robin-seed-2,bursty,round_robin,round_robin,2,device_utilization,edge-server,0.0002361659519992827,ratio
core-bursty-round_robin-seed-2,bursty,round_robin,round_robin,2,device_utilization,gateway,0.0005276832989997275,ratio
core-bursty-round_robin-seed-2,bursty,round_robin,round_robin,2,device_utilization,mobile,0.0010147755749994759,ratio
core-bursty-round_robin-seed-3,bursty,round_robin,round_robin,3,device_utilization,edge-server,0.000221405579999373,ratio
core-bursty-round_robin-seed-3,bursty,round_robin,round_robin,3,device_utilization,gateway,0.0004797120899997026,ratio
core-bursty-round_robin-seed-3,bursty,round_robin,round_robin,3,device_utilization,mobile,0.00092252324999954,ratio
core-bursty-round_robin-seed-4,bursty,round_robin,round_robin,4,device_utilization,edge-server,0.0002361659519991008,ratio
core-bursty-round_robin-seed-4,bursty,round_robin,round_robin,4,device_utilization,gateway,0.0005116928959996585,ratio
core-bursty-round_robin-seed-4,bursty,round_robin,round_robin,4,device_utilization,mobile,0.0009840247999994972,ratio
core-bursty-round_robin-seed-5,bursty,round_robin,round_robin,5,device_utilization,edge-server,0.0002287857659994188,ratio
core-bursty-round_robin-seed-5,bursty,round_robin,round_robin,5,device_utilization,gateway,0.0005116928959996585,ratio
core-bursty-round_robin-seed-5,bursty,round_robin,round_robin,5,device_utilization,mobile,0.0009840247999994972,ratio
core-device_slowdown-edgeweaver-seed-1,device_slowdown,edgeweaver,edgeweaver,1,device_utilization,edge-server,0.0,ratio
core-device_slowdown-edgeweaver-seed-1,device_slowdown,edgeweaver,edgeweaver,1,device_utilization,gateway,0.0,ratio
core-device_slowdown-edgeweaver-seed-1,device_slowdown,edgeweaver,edgeweaver,1,device_utilization,mobile,0.0029520743999983095,ratio
core-device_slowdown-edgeweaver-seed-2,device_slowdown,edgeweaver,edgeweaver,2,device_utilization,edge-server,0.0,ratio
core-device_slowdown-edgeweaver-seed-2,device_slowdown,edgeweaver,edgeweaver,2,device_utilization,gateway,0.0,ratio
core-device_slowdown-edgeweaver-seed-2,device_slowdown,edgeweaver,edgeweaver,2,device_utilization,mobile,0.003228831374998299,ratio
core-device_slowdown-edgeweaver-seed-3,device_slowdown,edgeweaver,edgeweaver,3,device_utilization,edge-server,0.0,ratio
core-device_slowdown-edgeweaver-seed-3,device_slowdown,edgeweaver,edgeweaver,3,device_utilization,gateway,0.0,ratio
core-device_slowdown-edgeweaver-seed-3,device_slowdown,edgeweaver,edgeweaver,3,device_utilization,mobile,0.0028905728499985343,ratio
core-device_slowdown-edgeweaver-seed-4,device_slowdown,edgeweaver,edgeweaver,4,device_utilization,edge-server,0.0,ratio
core-device_slowdown-edgeweaver-seed-4,device_slowdown,edgeweaver,edgeweaver,4,device_utilization,gateway,0.0,ratio
core-device_slowdown-edgeweaver-seed-4,device_slowdown,edgeweaver,edgeweaver,4,device_utilization,mobile,0.0029213236249983313,ratio
core-device_slowdown-edgeweaver-seed-5,device_slowdown,edgeweaver,edgeweaver,5,device_utilization,edge-server,0.0,ratio
core-device_slowdown-edgeweaver-seed-5,device_slowdown,edgeweaver,edgeweaver,5,device_utilization,gateway,0.0,ratio
core-device_slowdown-edgeweaver-seed-5,device_slowdown,edgeweaver,edgeweaver,5,device_utilization,mobile,0.0030443267249984276,ratio
